#TIME	REQUESTED	accelerate	bash	conda	pip3	python	sps	tmux: client	tmux: server	zsh
595	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
596	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
597	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
598	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
599	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
600	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
601	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
602	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
603	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
604	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
605	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
606	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
607	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
608	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
609	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
610	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
611	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
612	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
613	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
614	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
615	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
616	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
617	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
618	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
619	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
620	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
621	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
622	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
623	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
624	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
625	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
626	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
627	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
628	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
629	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
630	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
631	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
632	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
633	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
634	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
635	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
636	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
637	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
638	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
639	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
640	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
641	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
642	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
643	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
644	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
645	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
646	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
647	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
648	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
649	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
650	0	0.257107	0	0	0	0	0.00125504	480.844	507.281	0.0132904
