#TIME	REQUESTED	accelerate	bash	conda	pip3	python	sps	tmux: client	tmux: server	zsh
2221	0	0	0	0	0	0	0.0349121	0	0	0.030941
2222	0	0	0	0	0	0	0.0349274	0	0	0.030941
2223	0	0	0	0	0	0	0.0349426	0	0	0.030941
2224	0	0	0	0	0	0	0.0349579	0	0	0.030941
2225	0	0	0	0	0	0	0.0349731	0	0	0.030941
2226	0	0	0	0	0	0	0.0349884	0	0	0.030941
2227	0	0	0	0	0	0	0.0350037	0	0	0.030941
2228	0	0	0	0	0	0	0.0350189	0	0	0.030941
2229	0	0	0	0	0	0	0.035038	0	0	0.030941
2230	0	0	0	0	0	0	0.0350533	0	0	0.030941
2231	0	0	0	0	0	0	0.0350685	0	0	0.030941
2232	0	0	0	0	0	0	0.0350838	0	0	0.030941
2233	0	0	0	0	0	0	0.035099	0	0	0.030941
2234	0	0	0	0	0	0	0.0351143	0	0	0.030941
2235	0	0	0	0	0	0	0.0351295	0	0	0.030941
2236	0	0	0	0	0	0	0.0351486	0	0	0.030941
2237	0	0	0	0	0	0	0.0351639	0	0	0.030941
2238	0	0	0	0	0	0	0.0351791	0	0	0.030941
2239	0	0	0	0	0	0	0.0351944	0	0	0.030941
2240	0	0	0	0	0	0	0.0352097	0	0	0.030941
2241	0	0	0	0	0	0	0.0352249	0	0	0.030941
2242	0	0	0	0	0	0	0.0352402	0	0	0.030941
2243	0	0	0	0	0	0	0.0352554	0	0	0.030941
2244	0	0	0	0	0	0	0.0352707	0	0	0.030941
2245	0	0	0	0	0	0	0.0352859	0	0	0.030941
2246	0	0	0	0	0	0	0.0353012	0	0	0.030941
2247	0	0	0	0	0	0	0.0353165	0	0	0.030941
2248	0	0	0	0	0	0	0.0353317	0	0	0.030941
2249	0	0	0	0	0	0	0.035347	0	0	0.030941
2250	0	0	0	0	0	0	0.0353622	0	0	0.030941
2251	0	0	0	0	0	0	0.0353775	0	0	0.030941
2252	0	0	0	0	0	0	0.0353928	0	0	0.030941
2253	0	0	0	0	0	0	0.035408	0	0	0.030941
2254	0	0	0	0	0	0	0.0354233	0	0	0.030941
2255	0	0	0	0	0	0	0.0354385	0	0	0.030941
2256	0	0	0	0	0	0	0.0354538	0	0	0.030941
2257	0	0	0	0	0	0	0.0354691	0	0	0.030941
2258	0	0	0	0	0	0	0.0354843	0	0	0.030941
2259	0	0	0	0	0	0	0.0354996	0	0	0.030941
2260	0	0	0	0	0	0	0.0355148	0	0	0.030941
2261	0	0	0	0	0	0	0.0355301	0	0	0.030941
2262	0	0	0	0	0	0	0.0355453	0	0	0.030941
2263	0	0	0	0	0	0	0.0355606	0	0	0.030941
2264	0	0	0	0	0	0	0.0355759	0	0	0.030941
2265	0	0	0	0	0	0	0.0355911	0	0	0.030941
2266	0	0	0	0	0	0	0.0356064	0	0	0.030941
2267	0	0	0	0	0	0	0.0356216	0	0	0.030941
2268	0	0	0	0	0	0	0.0356369	0	0	0.030941
2269	0	0	0	0	0	0	0.035656	0	0	0.030941
2270	0	0	0	0	0	0	0.0356712	0	0	0.030941
2271	0	0	0	0	0	0	0.0356865	0	0	0.030941
2272	0	0	0	0	0	0	0.0357018	0	0	0.030941
2273	0	0	0	0	0	0	0.035717	0	0	0.030941
2274	0	0	0	0	0	0	0.0357323	0	0	0.030941
2275	0	0	0	0	0	0	0.0357475	0	0	0.030941
2276	0	0	0	0	0	0	0.0357628	0	0	0.030941
2277	0	0	0	0	0	0	0.035778	0	0	0.030941
2278	0	0	0	0	0	0	0.0357933	0	0	0.030941
2279	0	0	0	0	0	0	0.0358086	0	0	0.030941
2280	0	0	0	0	0	0	0.0358238	0	0	0.030941
2281	0	0	0	0	0	0	0.0358391	0	0	0.030941
2282	0	0	0	0	0	0	0.0358543	0	0	0.030941
2283	0	0	0	0	0	0	0.0358696	0	0	0.030941
2284	0	0	0	0	0	0	0.0358849	0	0	0.030941
2285	0	0	0	0	0	0	0.0359001	0	0	0.030941
2286	0	0	0	0	0	0	0.0359154	0	0	0.030941
2287	0	0	0	0	0	0	0.0359306	0	0	0.030941
2288	0	0	0	0	0	0	0.0359459	0	0	0.030941
2289	0	0	0	0	0	0	0.0359612	0	0	0.030941
2290	0	0	0	0	0	0	0.0359764	0	0	0.030941
2291	0	0	0	0	0	0	0.0359917	0	0	0.030941
2292	0	0	0	0	0	0	0.0360069	0	0	0.030941
2293	0	0	0	0	0	0	0.0360222	0	0	0.030941
2294	0	0	0	0	0	0	0.0360374	0	0	0.030941
2295	0	0	0	0	0	0	0.0360527	0	0	0.030941
2296	0	0	0	0	0	0	0.036068	0	0	0.030941
2297	0	0	0	0	0	0	0.0360832	0	0	0.030941
2298	0	0	0	0	0	0	0.0360985	0	0	0.030941
2299	0	0	0	0	0	0	0.0361137	0	0	0.030941
2300	0	0	0	0	0	0	0.036129	0	0	0.030941
2301	0	0	0	0	0	0	0.0361443	0	0	0.030941
2302	0	0	0	0	0	0	0.0361595	0	0	0.030941
2303	0	0	0	0	0	0	0.0361748	0	0	0.030941
2304	0	0	0	0	0	0	0.03619	0	0	0.030941
2305	0	0	0	0	0	0	0.0362053	0	0	0.030941
2306	0	0	0	0	0	0	0.0362206	0	0	0.030941
2307	0	0	0	0	0	0	0.0362358	0	0	0.030941
2308	0	0	0	0	0	0	0.0362549	0	0	0.030941
2309	0	0	0	0	0	0	0.0362701	0	0	0.030941
2310	0	0	0	0	0	0	0.0362854	0	0	0.030941
2311	0	0	0	0	0	0	0.0363007	0	0	0.030941
2312	0	0	0	0	0	0	0.0363159	0	0	0.030941
2313	0	0	0	0	0	0	0.0363312	0	0	0.030941
2314	0	0	0	0	0	0	0.0363464	0	0	0.030941
2315	0	0	0	0	0	0	0.0363617	0	0	0.030941
2316	0	0	0	0	0	0	0.036377	0	0	0.030941
2317	0	0	0	0	0	0	0.0363922	0	0	0.030941
2318	0	0	0	0	0	0	0.0364075	0	0	0.030941
2319	0	0	0	0	0	0	0.0364227	0	0	0.030941
2320	0	0	0	0	0	0	0.036438	0	0	0.030941
2321	0	0	0	0	0	0	0.0364532	0	0	0.030941
2322	0	0	0	0	0	0	0.0364685	0	0	0.030941
2323	0	0	0	0	0	0	0.0364838	0	0	0.030941
2324	0	0	0	0	0	0	0.036499	0	0	0.030941
2325	0	0	0	0	0	0	0.0365143	0	0	0.030941
2326	0	0	0	0	0	0	0.0365295	0	0	0.030941
2327	0	0	0	0	0	0	0.0365448	0	0	0.030941
2328	0	0	0	0	0	0	0.0365601	0	0	0.030941
2329	0	0	0	0	0	0	0.0365753	0	0	0.030941
2330	0	0	0	0	0	0	0.0365906	0	0	0.030941
2331	0	0	0	0	0	0	0.0366058	0	0	0.030941
2332	0	0	0	0	0	0	0.0366211	0	0	0.030941
2333	0	0	0	0	0	0	0.0366364	0	0	0.030941
2334	0	0	0	0	0	0	0.0366516	0	0	0.030941
2335	0	0	0	0	0	0	0.0366669	0	0	0.030941
2336	0	0	0	0	0	0	0.0366821	0	0	0.030941
2337	0	0	0	0	0	0	0.0366974	0	0	0.030941
2338	0	0	0	0	0	0	0.0367126	0	0	0.030941
2339	0	0	0	0	0	0	0.0367279	0	0	0.030941
2340	0	0	0	0	0	0	0.0367432	0	0	0.030941
2341	0	0	0	0	0	0	0.0367584	0	0	0.030941
2342	0	0	0	0	0	0	0.0367737	0	0	0.030941
2343	0	0	0	0	0	0	0.0367889	0	0	0.030941
2344	0	0	0	0	0	0	0.0368042	0	0	0.030941
2345	0	0	0	0	0	0	0.0368233	0	0	0.030941
2346	0	0	0	0	0	0	0.0368385	0	0	0.030941
2347	0	0	0	0	0	0	0.0368538	0	0	0.030941
2348	0	0	0	0	0	0	0.036869	0	0	0.030941
2349	0	0	0	0	0	0	0.0368843	0	0	0.030941
2350	0	0	0	0	0	0	0.0368996	0	0	0.030941
2351	0	0	0	0	0	0	0.0369148	0	0	0.030941
2352	0	0	0	0	0	0	0.0369301	0	0	0.030941
2353	0	0	0	0	0	0	0.0369453	0	0	0.030941
2354	0	0	0	0	0	0	0.0369606	0	0	0.030941
2355	0	0	0	0	0	0	0.0369759	0	0	0.030941
2356	0	0	0	0	0	0	0.0369911	0	0	0.030941
2357	0	0	0	0	0	0	0.0370064	0	0	0.030941
2358	0	0	0	0	0	0	0.0370216	0	0	0.030941
